words,index,linuxWord,correctPOS,badClue
pointers,27752,TRUE,TRUE,FALSE
padded,27753,TRUE,TRUE,FALSE
diplomas,27754,TRUE,TRUE,FALSE
mislead,27755,TRUE,TRUE,FALSE
constructors,27757,TRUE,TRUE,FALSE
confiscate,27758,TRUE,TRUE,FALSE
potentials,27760,TRUE,TRUE,FALSE
labyrinth,27764,TRUE,TRUE,FALSE
bribing,27770,TRUE,TRUE,FALSE
mommy,27775,TRUE,TRUE,FALSE
insolvent,27776,TRUE,TRUE,FALSE
tranquil,27777,TRUE,TRUE,FALSE
joyful,27780,TRUE,TRUE,FALSE
tangle,27781,TRUE,TRUE,FALSE
gladiator,27783,TRUE,TRUE,FALSE
rugs,27785,TRUE,TRUE,FALSE
trier,27786,TRUE,TRUE,FALSE
trusting,27787,TRUE,TRUE,FALSE
coefficients,27790,TRUE,TRUE,FALSE
exuberance,27795,TRUE,TRUE,FALSE
garages,27797,TRUE,TRUE,FALSE
terraces,27798,TRUE,TRUE,FALSE
vulnerabilities,27799,TRUE,TRUE,FALSE
vindication,27800,TRUE,TRUE,FALSE
crowding,27802,TRUE,TRUE,FALSE
reappeared,27803,TRUE,TRUE,FALSE
damning,27809,TRUE,TRUE,FALSE
nods,27811,TRUE,TRUE,FALSE
aperture,27814,TRUE,TRUE,FALSE
harms,27816,TRUE,TRUE,FALSE
correctness,27817,TRUE,TRUE,FALSE
reincarnation,27819,TRUE,TRUE,FALSE
fearsome,27821,TRUE,TRUE,FALSE
carcasses,27826,TRUE,TRUE,FALSE
cashing,27827,TRUE,TRUE,FALSE
esoteric,27829,TRUE,TRUE,FALSE
inhibitor,27830,TRUE,TRUE,FALSE
cavalier,27831,TRUE,TRUE,FALSE
branching,27833,TRUE,TRUE,FALSE
augment,27834,TRUE,TRUE,FALSE
queer,27835,TRUE,TRUE,FALSE
rebellions,27838,TRUE,TRUE,FALSE
crumble,27839,TRUE,TRUE,FALSE
pedestal,27840,TRUE,TRUE,FALSE
spire,27841,TRUE,TRUE,FALSE
informer,27844,TRUE,TRUE,FALSE
exacerbate,27846,TRUE,TRUE,FALSE
rescind,27847,TRUE,TRUE,FALSE
leprosy,27848,TRUE,TRUE,FALSE
flammable,27851,TRUE,TRUE,FALSE
blasphemy,27852,TRUE,TRUE,FALSE
arched,27854,TRUE,TRUE,FALSE
holistic,27857,TRUE,TRUE,FALSE
shielding,27858,TRUE,TRUE,FALSE
constraint,27859,TRUE,TRUE,FALSE
cohesive,27860,TRUE,TRUE,FALSE
diagrams,27862,TRUE,TRUE,FALSE
pods,27863,TRUE,TRUE,FALSE
puma,27864,TRUE,TRUE,FALSE
fruition,27867,TRUE,TRUE,FALSE
abductors,27868,TRUE,TRUE,FALSE
agility,27872,TRUE,TRUE,FALSE
resurrect,27875,TRUE,TRUE,FALSE
elbows,27877,TRUE,TRUE,FALSE
memberships,27880,TRUE,TRUE,FALSE
modesty,27882,TRUE,TRUE,FALSE
crucifixion,27883,TRUE,TRUE,FALSE
variance,27884,TRUE,TRUE,FALSE
coughing,27894,TRUE,TRUE,FALSE
friars,27896,TRUE,TRUE,FALSE
detriment,27898,TRUE,TRUE,FALSE
smuggler,27899,TRUE,TRUE,FALSE
egos,27900,TRUE,TRUE,FALSE
annoyance,27902,TRUE,TRUE,FALSE
manifestations,27905,TRUE,TRUE,FALSE
seasoning,27912,TRUE,TRUE,FALSE
blockades,27915,TRUE,TRUE,FALSE
navies,27922,TRUE,TRUE,FALSE
grizzly,27925,TRUE,TRUE,FALSE
sprints,27927,TRUE,TRUE,FALSE
slider,27928,TRUE,TRUE,FALSE
overtones,27929,TRUE,TRUE,FALSE
plunder,27930,TRUE,TRUE,FALSE
spoils,27933,TRUE,TRUE,FALSE
manifested,27934,TRUE,TRUE,FALSE
caliph,27938,TRUE,TRUE,FALSE
clicked,27939,TRUE,TRUE,FALSE
scorpion,27941,TRUE,TRUE,FALSE
molten,27944,TRUE,TRUE,FALSE
bum,27945,TRUE,TRUE,FALSE
bullied,27946,TRUE,TRUE,FALSE
insurmountable,27953,TRUE,TRUE,FALSE
implementations,27957,TRUE,TRUE,FALSE
anglers,27960,TRUE,TRUE,FALSE
genealogy,27968,TRUE,TRUE,FALSE
inconsistencies,27973,TRUE,TRUE,FALSE
harmonies,27977,TRUE,TRUE,FALSE
alteration,27979,TRUE,TRUE,FALSE
esquire,27981,TRUE,TRUE,FALSE
dodging,27982,TRUE,TRUE,FALSE
plumes,27983,TRUE,TRUE,FALSE
reinvent,27984,TRUE,TRUE,FALSE
conqueror,27988,TRUE,TRUE,FALSE
slander,27989,TRUE,TRUE,FALSE
wading,27990,TRUE,TRUE,FALSE
thumping,27991,TRUE,TRUE,FALSE
slicing,27993,TRUE,TRUE,FALSE
subdue,27995,TRUE,TRUE,FALSE
existential,27996,TRUE,TRUE,FALSE
steeply,28001,TRUE,TRUE,FALSE
steamship,28003,TRUE,TRUE,FALSE
excused,28006,TRUE,TRUE,FALSE
trot,28008,TRUE,TRUE,FALSE
replication,28012,TRUE,TRUE,FALSE
serum,28015,TRUE,TRUE,FALSE
darn,28019,TRUE,TRUE,FALSE
rags,28021,TRUE,TRUE,FALSE
dearth,28023,TRUE,TRUE,FALSE
rung,28030,TRUE,TRUE,FALSE
conveys,28031,TRUE,TRUE,FALSE
instructing,28034,TRUE,TRUE,FALSE
palate,28035,TRUE,TRUE,FALSE
wane,28042,TRUE,TRUE,FALSE
chocolates,28044,TRUE,TRUE,FALSE
compounding,28045,TRUE,TRUE,FALSE
concurred,28046,TRUE,TRUE,FALSE
brawn,28047,TRUE,TRUE,FALSE
mutilation,28048,TRUE,TRUE,FALSE
interconnected,28049,TRUE,TRUE,FALSE
sax,28054,TRUE,TRUE,FALSE
cancerous,28055,TRUE,TRUE,FALSE
dripping,28057,TRUE,TRUE,FALSE
falter,28061,TRUE,TRUE,FALSE
borderline,28063,TRUE,TRUE,FALSE
rebuttal,28064,TRUE,TRUE,FALSE
disbanding,28067,TRUE,TRUE,FALSE
fanatics,28072,TRUE,TRUE,FALSE
facets,28073,TRUE,TRUE,FALSE
chided,28077,TRUE,TRUE,FALSE
dons,28079,TRUE,TRUE,FALSE
halve,28083,TRUE,TRUE,FALSE
unlocked,28085,TRUE,TRUE,FALSE
unites,28086,TRUE,TRUE,FALSE
cunning,28091,TRUE,TRUE,FALSE
pun,28092,TRUE,TRUE,FALSE
despised,28093,TRUE,TRUE,FALSE
demonstrator,28095,TRUE,TRUE,FALSE
pentecostal,28096,TRUE,TRUE,FALSE
jeopardizing,28098,TRUE,TRUE,FALSE
foreseen,28100,TRUE,TRUE,FALSE
afterlife,28104,TRUE,TRUE,FALSE
grieve,28109,TRUE,TRUE,FALSE
terminator,28110,TRUE,TRUE,FALSE
blooded,28115,TRUE,TRUE,FALSE
malt,28121,TRUE,TRUE,FALSE
computed,28124,TRUE,TRUE,FALSE
perpetrator,28125,TRUE,TRUE,FALSE
plurality,28127,TRUE,TRUE,FALSE
empowering,28130,TRUE,TRUE,FALSE
whimsical,28131,TRUE,TRUE,FALSE
incur,28132,TRUE,TRUE,FALSE
truthful,28134,TRUE,TRUE,FALSE
steelmaker,28137,TRUE,TRUE,FALSE
syndicates,28138,TRUE,TRUE,FALSE
grail,28142,TRUE,TRUE,FALSE
overshadow,28148,TRUE,TRUE,FALSE
flattering,28150,TRUE,TRUE,FALSE
misunderstandings,28153,TRUE,TRUE,FALSE
hallmarks,28157,TRUE,TRUE,FALSE
underwriters,28160,TRUE,TRUE,FALSE
lowlands,28161,TRUE,TRUE,FALSE
rollers,28163,TRUE,TRUE,FALSE
exclaimed,28164,TRUE,TRUE,FALSE
sobbing,28170,TRUE,TRUE,FALSE
innocents,28172,TRUE,TRUE,FALSE
delinquent,28175,TRUE,TRUE,FALSE
relieving,28176,TRUE,TRUE,FALSE
smelled,28178,TRUE,TRUE,FALSE
ingenious,28183,TRUE,TRUE,FALSE
conceivable,28184,TRUE,TRUE,FALSE
widower,28185,TRUE,TRUE,FALSE
meteorite,28195,TRUE,TRUE,FALSE
rabies,28196,TRUE,TRUE,FALSE
substituting,28198,TRUE,TRUE,FALSE
drawbacks,28203,TRUE,TRUE,FALSE
scalp,28205,TRUE,TRUE,FALSE
encompassed,28208,TRUE,TRUE,FALSE
bureaucrat,28209,TRUE,TRUE,FALSE
grievance,28212,TRUE,TRUE,FALSE
precipitated,28215,TRUE,TRUE,FALSE
plaid,28228,TRUE,TRUE,FALSE
saffron,28229,TRUE,TRUE,FALSE
neglecting,28231,TRUE,TRUE,FALSE
spellings,28234,TRUE,TRUE,FALSE
wooing,28236,TRUE,TRUE,FALSE
volt,28238,TRUE,TRUE,FALSE
belligerent,28241,TRUE,TRUE,FALSE
wrists,28242,TRUE,TRUE,FALSE
mountaineering,28244,TRUE,TRUE,FALSE
copyrights,28245,TRUE,TRUE,FALSE
horned,28246,TRUE,TRUE,FALSE
verifying,28248,TRUE,TRUE,FALSE
impediment,28252,TRUE,TRUE,FALSE
shepherds,28253,TRUE,TRUE,FALSE
swagger,28254,TRUE,TRUE,FALSE
bun,28255,TRUE,TRUE,FALSE
lexicon,28257,TRUE,TRUE,FALSE
languishing,28258,TRUE,TRUE,FALSE
nifty,28260,TRUE,TRUE,FALSE
genie,28262,TRUE,TRUE,FALSE
dentistry,28264,TRUE,TRUE,FALSE
equaled,28268,TRUE,TRUE,FALSE
swoop,28271,TRUE,TRUE,FALSE
stumbles,28275,TRUE,TRUE,FALSE
adventist,28279,TRUE,TRUE,FALSE
counterpoint,28283,TRUE,TRUE,FALSE
sloping,28285,TRUE,TRUE,FALSE
mailer,28287,TRUE,TRUE,FALSE
researches,28288,TRUE,TRUE,FALSE
serenity,28289,TRUE,TRUE,FALSE
tweed,28290,TRUE,TRUE,FALSE
combing,28294,TRUE,TRUE,FALSE
asteroids,28296,TRUE,TRUE,FALSE
infidelity,28299,TRUE,TRUE,FALSE
amicable,28301,TRUE,TRUE,FALSE
booty,28306,TRUE,TRUE,FALSE
phasing,28307,TRUE,TRUE,FALSE
assigns,28309,TRUE,TRUE,FALSE
ammonium,28313,TRUE,TRUE,FALSE
feuds,28318,TRUE,TRUE,FALSE
clipper,28321,TRUE,TRUE,FALSE
bandwagon,28322,TRUE,TRUE,FALSE
bewildered,28323,TRUE,TRUE,FALSE
affirming,28324,TRUE,TRUE,FALSE
calculator,28325,TRUE,TRUE,FALSE
lashing,28326,TRUE,TRUE,FALSE
embodiment,28329,TRUE,TRUE,FALSE
homogeneous,28332,TRUE,TRUE,FALSE
narcotic,28333,TRUE,TRUE,FALSE
cores,28334,TRUE,TRUE,FALSE
oratory,28336,TRUE,TRUE,FALSE
bales,28338,TRUE,TRUE,FALSE
ambivalence,28339,TRUE,TRUE,FALSE
pager,28342,TRUE,TRUE,FALSE
diabetic,28343,TRUE,TRUE,FALSE
shoving,28345,TRUE,TRUE,FALSE
oblique,28346,TRUE,TRUE,FALSE
lorry,28347,TRUE,TRUE,FALSE
flirting,28349,TRUE,TRUE,FALSE
liberating,28351,TRUE,TRUE,FALSE
sable,28353,TRUE,TRUE,FALSE
barns,28354,TRUE,TRUE,FALSE
holiness,28355,TRUE,TRUE,FALSE
stale,28356,TRUE,TRUE,FALSE
ration,28365,TRUE,TRUE,FALSE
sexton,28367,TRUE,TRUE,FALSE
diffuse,28369,TRUE,TRUE,FALSE
truncated,28372,TRUE,TRUE,FALSE
analytic,28373,TRUE,TRUE,FALSE
typewriter,28376,TRUE,TRUE,FALSE
sharpened,28379,TRUE,TRUE,FALSE
hangover,28382,TRUE,TRUE,FALSE
cascades,28384,TRUE,TRUE,FALSE
fatigues,28386,TRUE,TRUE,FALSE
dowager,28388,TRUE,TRUE,FALSE
hysterical,28398,TRUE,TRUE,FALSE
enrolling,28399,TRUE,TRUE,FALSE
classed,28401,TRUE,TRUE,FALSE
temptations,28402,TRUE,TRUE,FALSE
deem,28408,TRUE,TRUE,FALSE
booted,28410,TRUE,TRUE,FALSE
jarring,28414,TRUE,TRUE,FALSE
synthesizer,28415,TRUE,TRUE,FALSE
clarifies,28416,TRUE,TRUE,FALSE
schoolboy,28418,TRUE,TRUE,FALSE
configured,28419,TRUE,TRUE,FALSE
saline,28421,TRUE,TRUE,FALSE
concourse,28425,TRUE,TRUE,FALSE
clutter,28431,TRUE,TRUE,FALSE
exasperated,28435,TRUE,TRUE,FALSE
trustworthy,28439,TRUE,TRUE,FALSE
amassing,28440,TRUE,TRUE,FALSE
pique,28441,TRUE,TRUE,FALSE
dislodge,28444,TRUE,TRUE,FALSE
rake,28448,TRUE,TRUE,FALSE
conclave,28451,TRUE,TRUE,FALSE
brandishing,28452,TRUE,TRUE,FALSE
renown,28456,TRUE,TRUE,FALSE
eradicated,28461,TRUE,TRUE,FALSE
fret,28462,TRUE,TRUE,FALSE
prejudices,28463,TRUE,TRUE,FALSE
airy,28469,TRUE,TRUE,FALSE
poise,28470,TRUE,TRUE,FALSE
tinkering,28472,TRUE,TRUE,FALSE
orchids,28473,TRUE,TRUE,FALSE
infecting,28475,TRUE,TRUE,FALSE
mastering,28479,TRUE,TRUE,FALSE
dictatorial,28480,TRUE,TRUE,FALSE
lick,28482,TRUE,TRUE,FALSE
trumped,28485,TRUE,TRUE,FALSE
intercity,28486,TRUE,TRUE,FALSE
frosty,28488,TRUE,TRUE,FALSE
haunts,28489,TRUE,TRUE,FALSE
enticing,28491,TRUE,TRUE,FALSE
christened,28496,TRUE,TRUE,FALSE
antiquated,28501,TRUE,TRUE,FALSE
stationery,28502,TRUE,TRUE,FALSE
irritating,28505,TRUE,TRUE,FALSE
disconnect,28506,TRUE,TRUE,FALSE
pinning,28511,TRUE,TRUE,FALSE
incidental,28512,TRUE,TRUE,FALSE
unproven,28518,TRUE,TRUE,FALSE
incessant,28520,TRUE,TRUE,FALSE
seeker,28523,TRUE,TRUE,FALSE
farina,28526,TRUE,TRUE,FALSE
alphabetical,28527,TRUE,TRUE,FALSE
aqua,28529,TRUE,TRUE,FALSE
horticulture,28533,TRUE,TRUE,FALSE
reals,28538,TRUE,TRUE,FALSE
bends,28539,TRUE,TRUE,FALSE
mannered,28544,TRUE,TRUE,FALSE
virtuoso,28545,TRUE,TRUE,FALSE
cabs,28546,TRUE,TRUE,FALSE
attentive,28549,TRUE,TRUE,FALSE
cremation,28552,TRUE,TRUE,FALSE
recollections,28555,TRUE,TRUE,FALSE
shopkeeper,28556,TRUE,TRUE,FALSE
foodstuff,28558,TRUE,TRUE,FALSE
foundered,28565,TRUE,TRUE,FALSE
spotty,28567,TRUE,TRUE,FALSE
swells,28568,TRUE,TRUE,FALSE
dogma,28569,TRUE,TRUE,FALSE
changeover,28570,TRUE,TRUE,FALSE
lash,28573,TRUE,TRUE,FALSE
projectile,28574,TRUE,TRUE,FALSE
psychotherapy,28579,TRUE,TRUE,FALSE
rearing,28580,TRUE,TRUE,FALSE
psychotic,28585,TRUE,TRUE,FALSE
bigotry,28588,TRUE,TRUE,FALSE
examiners,28590,TRUE,TRUE,FALSE
sprinted,28592,TRUE,TRUE,FALSE
unbalanced,28596,TRUE,TRUE,FALSE
turrets,28597,TRUE,TRUE,FALSE
scouring,28599,TRUE,TRUE,FALSE
castes,28601,TRUE,TRUE,FALSE
converter,28603,TRUE,TRUE,FALSE
gunning,28607,TRUE,TRUE,FALSE
boa,28609,TRUE,TRUE,FALSE
heaped,28610,TRUE,TRUE,FALSE
bonfire,28611,TRUE,TRUE,FALSE
anal,28613,TRUE,TRUE,FALSE
exaggeration,28614,TRUE,TRUE,FALSE
preliminaries,28615,TRUE,TRUE,FALSE
pauses,28617,TRUE,TRUE,FALSE
midpoint,28623,TRUE,TRUE,FALSE
primal,28629,TRUE,TRUE,FALSE
structurally,28633,TRUE,TRUE,FALSE
gallantry,28634,TRUE,TRUE,FALSE
inflate,28635,TRUE,TRUE,FALSE
isotopes,28636,TRUE,TRUE,FALSE
unnatural,28639,TRUE,TRUE,FALSE
crawled,28641,TRUE,TRUE,FALSE
yanks,28642,TRUE,TRUE,FALSE
browned,28644,TRUE,TRUE,FALSE
grids,28645,TRUE,TRUE,FALSE
chauffeur,28649,TRUE,TRUE,FALSE
purses,28650,TRUE,TRUE,FALSE
scorecard,28652,TRUE,TRUE,FALSE
preclude,28653,TRUE,TRUE,FALSE
astute,28654,TRUE,TRUE,FALSE
undetected,28656,TRUE,TRUE,FALSE
chairing,28658,TRUE,TRUE,FALSE
horde,28660,TRUE,TRUE,FALSE
laments,28662,TRUE,TRUE,FALSE
dentists,28666,TRUE,TRUE,FALSE
hickory,28667,TRUE,TRUE,FALSE
translucent,28669,TRUE,TRUE,FALSE
raspberry,28670,TRUE,TRUE,FALSE
frills,28675,TRUE,TRUE,FALSE
tonic,28677,TRUE,TRUE,FALSE
daybreak,28678,TRUE,TRUE,FALSE
fable,28683,TRUE,TRUE,FALSE
trumpeter,28684,TRUE,TRUE,FALSE
seizes,28687,TRUE,TRUE,FALSE
arrays,28690,TRUE,TRUE,FALSE
eagerness,28694,TRUE,TRUE,FALSE
grammatical,28696,TRUE,TRUE,FALSE
scraping,28697,TRUE,TRUE,FALSE
bulletins,28699,TRUE,TRUE,FALSE
matrices,28703,TRUE,TRUE,FALSE
pare,28704,TRUE,TRUE,FALSE
nutrient,28710,TRUE,TRUE,FALSE
starch,28711,TRUE,TRUE,FALSE
venturing,28712,TRUE,TRUE,FALSE
catalytic,28713,TRUE,TRUE,FALSE
suitor,28714,TRUE,TRUE,FALSE
chopping,28718,TRUE,TRUE,FALSE
liquidate,28721,TRUE,TRUE,FALSE
goodies,28723,TRUE,TRUE,FALSE
dew,28724,TRUE,TRUE,FALSE
dependable,28725,TRUE,TRUE,FALSE
discounting,28728,TRUE,TRUE,FALSE
extinguish,28738,TRUE,TRUE,FALSE
congratulatory,28739,TRUE,TRUE,FALSE
bleach,28743,TRUE,TRUE,FALSE
meta,28748,TRUE,TRUE,FALSE
showings,28749,TRUE,TRUE,FALSE
informative,28750,TRUE,TRUE,FALSE
fellowships,28753,TRUE,TRUE,FALSE
glimmer,28754,TRUE,TRUE,FALSE
citywide,28762,TRUE,TRUE,FALSE
corral,28765,TRUE,TRUE,FALSE
tempers,28768,TRUE,TRUE,FALSE
drawback,28769,TRUE,TRUE,FALSE
redeemed,28772,TRUE,TRUE,FALSE
learners,28775,TRUE,TRUE,FALSE
cheats,28778,TRUE,TRUE,FALSE
eyesight,28781,TRUE,TRUE,FALSE
leans,28782,TRUE,TRUE,FALSE
objectionable,28784,TRUE,TRUE,FALSE
swooped,28788,TRUE,TRUE,FALSE
cellist,28791,TRUE,TRUE,FALSE
skied,28794,TRUE,TRUE,FALSE
unforeseen,28795,TRUE,TRUE,FALSE
flimsy,28796,TRUE,TRUE,FALSE
civility,28797,TRUE,TRUE,FALSE
dads,28798,TRUE,TRUE,FALSE
heeded,28799,TRUE,TRUE,FALSE
clamoring,28801,TRUE,TRUE,FALSE
classy,28802,TRUE,TRUE,FALSE
ballooned,28803,TRUE,TRUE,FALSE
redefine,28805,TRUE,TRUE,FALSE
taunted,28807,TRUE,TRUE,FALSE
aftershock,28812,TRUE,TRUE,FALSE
pertinent,28816,TRUE,TRUE,FALSE
gambler,28819,TRUE,TRUE,FALSE
validate,28820,TRUE,TRUE,FALSE
nuances,28821,TRUE,TRUE,FALSE
moods,28823,TRUE,TRUE,FALSE
depletion,28828,TRUE,TRUE,FALSE
cranberry,28831,TRUE,TRUE,FALSE
indigo,28832,TRUE,TRUE,FALSE
dependents,28843,TRUE,TRUE,FALSE
intrepid,28846,TRUE,TRUE,FALSE
complimentary,28850,TRUE,TRUE,FALSE
satisfies,28851,TRUE,TRUE,FALSE
cavernous,28852,TRUE,TRUE,FALSE
benched,28856,TRUE,TRUE,FALSE
bulldog,28860,TRUE,TRUE,FALSE
grooves,28864,TRUE,TRUE,FALSE
nongovernmental,28868,TRUE,TRUE,FALSE
eucalyptus,28870,TRUE,TRUE,FALSE
languished,28871,TRUE,TRUE,FALSE
ingenuity,28877,TRUE,TRUE,FALSE
crates,28884,TRUE,TRUE,FALSE
smacked,28891,TRUE,TRUE,FALSE
omnibus,28893,TRUE,TRUE,FALSE
decimal,28894,TRUE,TRUE,FALSE
rafts,28896,TRUE,TRUE,FALSE
curfews,28897,TRUE,TRUE,FALSE
mellow,28899,TRUE,TRUE,FALSE
secondhand,28901,TRUE,TRUE,FALSE
railing,28903,TRUE,TRUE,FALSE
reciting,28905,TRUE,TRUE,FALSE
slant,28906,TRUE,TRUE,FALSE
rotunda,28909,TRUE,TRUE,FALSE
wiser,28914,TRUE,TRUE,FALSE
anthologies,28918,TRUE,TRUE,FALSE
distorting,28922,TRUE,TRUE,FALSE
swirled,28923,TRUE,TRUE,FALSE
hemp,28929,TRUE,TRUE,FALSE
casing,28933,TRUE,TRUE,FALSE
intractable,28937,TRUE,TRUE,FALSE
turban,28938,TRUE,TRUE,FALSE
cull,28940,TRUE,TRUE,FALSE
complemented,28944,TRUE,TRUE,FALSE
smoother,28947,TRUE,TRUE,FALSE
normalized,28949,TRUE,TRUE,FALSE
reactivated,28951,TRUE,TRUE,FALSE
inquisition,28953,TRUE,TRUE,FALSE
ticks,28957,TRUE,TRUE,FALSE
colliding,28958,TRUE,TRUE,FALSE
zebra,28960,TRUE,TRUE,FALSE
gated,28966,TRUE,TRUE,FALSE
dodged,28968,TRUE,TRUE,FALSE
proclaims,28970,TRUE,TRUE,FALSE
insular,28972,TRUE,TRUE,FALSE
dram,28973,TRUE,TRUE,FALSE
restated,28976,TRUE,TRUE,FALSE
compute,28977,TRUE,TRUE,FALSE
dimmed,28980,TRUE,TRUE,FALSE
idealistic,28982,TRUE,TRUE,FALSE
symphonies,28983,TRUE,TRUE,FALSE
dissenters,28984,TRUE,TRUE,FALSE
husky,28989,TRUE,TRUE,FALSE
thighs,28992,TRUE,TRUE,FALSE
comical,28993,TRUE,TRUE,FALSE
analyzes,28994,TRUE,TRUE,FALSE
inquire,28999,TRUE,TRUE,FALSE
equivalents,29002,TRUE,TRUE,FALSE
standardization,29007,TRUE,TRUE,FALSE
battlefields,29008,TRUE,TRUE,FALSE
yanked,29020,TRUE,TRUE,FALSE
hobbies,29023,TRUE,TRUE,FALSE
pillows,29025,TRUE,TRUE,FALSE
replicas,29029,TRUE,TRUE,FALSE
confederates,29032,TRUE,TRUE,FALSE
molded,29033,TRUE,TRUE,FALSE
bubbling,29036,TRUE,TRUE,FALSE
tropics,29038,TRUE,TRUE,FALSE
terrier,29039,TRUE,TRUE,FALSE
cliches,29040,TRUE,TRUE,FALSE
brewed,29042,TRUE,TRUE,FALSE
congresswoman,29043,TRUE,TRUE,FALSE
banked,29044,TRUE,TRUE,FALSE
arterial,29045,TRUE,TRUE,FALSE
pears,29046,TRUE,TRUE,FALSE
almonds,29048,TRUE,TRUE,FALSE
wailing,29050,TRUE,TRUE,FALSE
breathed,29054,TRUE,TRUE,FALSE
mop,29056,TRUE,TRUE,FALSE
steamy,29061,TRUE,TRUE,FALSE
screwed,29064,TRUE,TRUE,FALSE
quail,29074,TRUE,TRUE,FALSE
underlines,29076,TRUE,TRUE,FALSE
rebuked,29078,TRUE,TRUE,FALSE
anemic,29083,TRUE,TRUE,FALSE
fresco,29084,TRUE,TRUE,FALSE
wishers,29085,TRUE,TRUE,FALSE
luminous,29086,TRUE,TRUE,FALSE
rodent,29087,TRUE,TRUE,FALSE
circumstantial,29089,TRUE,TRUE,FALSE
adjutant,29090,TRUE,TRUE,FALSE
brow,29091,TRUE,TRUE,FALSE
reverses,29092,TRUE,TRUE,FALSE
roving,29106,TRUE,TRUE,FALSE
husbandry,29109,TRUE,TRUE,FALSE
debtor,29116,TRUE,TRUE,FALSE
conceive,29120,TRUE,TRUE,FALSE
waiters,29122,TRUE,TRUE,FALSE
gazing,29125,TRUE,TRUE,FALSE
belted,29131,TRUE,TRUE,FALSE
panned,29134,TRUE,TRUE,FALSE
depository,29136,TRUE,TRUE,FALSE
pursuant,29137,TRUE,TRUE,FALSE
majored,29142,TRUE,TRUE,FALSE
overload,29148,TRUE,TRUE,FALSE
dashboard,29152,TRUE,TRUE,FALSE
captivated,29153,TRUE,TRUE,FALSE
blight,29154,TRUE,TRUE,FALSE
forays,29156,TRUE,TRUE,FALSE
sportswear,29160,TRUE,TRUE,FALSE
haste,29161,TRUE,TRUE,FALSE
ticker,29166,TRUE,TRUE,FALSE
blossomed,29168,TRUE,TRUE,FALSE
pate,29169,TRUE,TRUE,FALSE
ballast,29179,TRUE,TRUE,FALSE
distort,29181,TRUE,TRUE,FALSE
chariot,29185,TRUE,TRUE,FALSE
savers,29186,TRUE,TRUE,FALSE
hierarchical,29189,TRUE,TRUE,FALSE
doubleheader,29190,TRUE,TRUE,FALSE
upkeep,29196,TRUE,TRUE,FALSE
robins,29197,TRUE,TRUE,FALSE
chieftain,29198,TRUE,TRUE,FALSE
counteract,29205,TRUE,TRUE,FALSE
rapport,29206,TRUE,TRUE,FALSE
sawmill,29208,TRUE,TRUE,FALSE
bearers,29209,TRUE,TRUE,FALSE
purged,29217,TRUE,TRUE,FALSE
caramel,29219,TRUE,TRUE,FALSE
droves,29224,TRUE,TRUE,FALSE
schooled,29230,TRUE,TRUE,FALSE
salons,29232,TRUE,TRUE,FALSE
arranges,29234,TRUE,TRUE,FALSE
deciduous,29239,TRUE,TRUE,FALSE
chapels,29240,TRUE,TRUE,FALSE
binoculars,29241,TRUE,TRUE,FALSE
thirsty,29243,TRUE,TRUE,FALSE
electro,29246,TRUE,TRUE,FALSE
whistling,29249,TRUE,TRUE,FALSE
comforts,29253,TRUE,TRUE,FALSE
unfriendly,29261,TRUE,TRUE,FALSE
departmental,29263,TRUE,TRUE,FALSE
falsifying,29265,TRUE,TRUE,FALSE
splendor,29267,TRUE,TRUE,FALSE
scatter,29269,TRUE,TRUE,FALSE
crowning,29272,TRUE,TRUE,FALSE
emigrants,29277,TRUE,TRUE,FALSE
caved,29284,TRUE,TRUE,FALSE
parasitic,29285,TRUE,TRUE,FALSE
snapshots,29293,TRUE,TRUE,FALSE
substrates,29295,TRUE,TRUE,FALSE
cryptic,29298,TRUE,TRUE,FALSE
multiplication,29299,TRUE,TRUE,FALSE
mathematicians,29300,TRUE,TRUE,FALSE
elicited,29306,TRUE,TRUE,FALSE
frighten,29308,TRUE,TRUE,FALSE
tranquility,29312,TRUE,TRUE,FALSE
vaunted,29316,TRUE,TRUE,FALSE
limping,29321,TRUE,TRUE,FALSE
wafer,29323,TRUE,TRUE,FALSE
partridge,29327,TRUE,TRUE,FALSE
decked,29329,TRUE,TRUE,FALSE
zodiac,29334,TRUE,TRUE,FALSE
facilitates,29335,TRUE,TRUE,FALSE
munch,29336,TRUE,TRUE,FALSE
bothering,29339,TRUE,TRUE,FALSE
hinged,29343,TRUE,TRUE,FALSE
doves,29344,TRUE,TRUE,FALSE
silicone,29346,TRUE,TRUE,FALSE
aggravate,29348,TRUE,TRUE,FALSE
brig,29350,TRUE,TRUE,FALSE
deceive,29354,TRUE,TRUE,FALSE
finesse,29357,TRUE,TRUE,FALSE
multiplex,29359,TRUE,TRUE,FALSE
booksellers,29360,TRUE,TRUE,FALSE
blockaded,29361,TRUE,TRUE,FALSE
discriminating,29366,TRUE,TRUE,FALSE
indelible,29368,TRUE,TRUE,FALSE
averting,29371,TRUE,TRUE,FALSE
gambit,29373,TRUE,TRUE,FALSE
sorcerer,29376,TRUE,TRUE,FALSE
succumb,29385,TRUE,TRUE,FALSE
energize,29386,TRUE,TRUE,FALSE
fluffy,29387,TRUE,TRUE,FALSE
fenced,29389,TRUE,TRUE,FALSE
browse,29394,TRUE,TRUE,FALSE
sharpen,29395,TRUE,TRUE,FALSE
soulful,29398,TRUE,TRUE,FALSE
